row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,DOM_Interlab-LCMS_Lab15_PPL_Pos_MS2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML Peak area,DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML Peak area,DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML Peak area,
2331,239.08947793061893,7.244888,,,,32,,,,,,,0,3184.21,2673.9666,5241.491,97319.77,129372.11,103938.805,91124.83,133938.94,98894.58,133893.97,135679.64,134397.52,156402.78,135961.22,147621.83,
1196,239.1023913764692,6.065102,,,,72,,,,,,,0,0,0,0,111709.51,119445.8,136759.88,123971.484,120574.266,141456.08,114898.55,113076.99,107709.99,40031.56,35043.215,40245.766,
3218,239.12785502755295,8.759116,,,,,,,,,,,0,0,0,0,326032.56,248538.25,157819.89,329127.03,254061.56,156278.16,210564.53,215760.25,311688.44,392414.28,301325.97,207967.98,
4038,239.12791661361186,10.562921,,,,268,,,,,,,0,0,0,0,16572.348,24411.832,20347.54,21676.195,25553.006,19950.14,33131.914,47550.043,34220.39,181194.28,166363.62,174826.98,
2830,239.12794735461017,7.987676,,,,,,,,,,,0,7557.5234,6485.3,6948.571,50225.516,50359.32,42231.797,48930.777,46812.887,42176.8,81378.26,81795.02,59276.875,124374.414,133229.77,71064.94,
367,239.14903891854908,3.0132997,,,,,,,,,,,0,0,0,0,41442.86,37375.344,0,0,0,0,182674.98,58223.516,0,0,56190.996,63455.777,
374,239.14904790058557,3.1064775,,,,117,2,[M+H]+,,1,373,238.1418,11874.424,33535.688,35763.918,35935.695,155870.05,148207.5,147245.33,140834.42,158111.36,146384.55,81199.305,181476.03,177886.22,214505.05,216096.8,222666.4,
4213,239.16410076032912,10.750591,,,,77,,,,,,,0,0,0,0,200150.94,203753.53,180186.08,221959.05,194279.31,199532.75,238398.38,249535.95,248940.3,216228.05,216283.31,218425.36,
3988,239.16425774286054,10.47615,,,,31,,,,,,,0,0,0,0,255180.27,217003.67,166509.22,199439.88,273025.1,243005.4,287016.44,208885.89,192804.14,205205.78,164871.95,148189.27,
4306,239.16427001466187,10.869914,,,,238,,,,,,,0,0,0,0,222373.12,441595.16,454761.3,417687.66,450386.88,427562.6,536467.3,557378.9,425412.75,446199.7,436513.84,462527.72,
4623,239.16427336928987,11.250603,,,,132,73,[M+H]+,,2,4623;4625,238.1570,0,0,0,0,161985.2,158184.73,154820.9,150864.17,152563.86,157101.42,201832.61,199248.0,208328.03,224199.86,209570.27,179967.72,
4434,239.16430346265338,11.035694,,,,87,,,,,,,0,0,0,0,102937.4,116435.18,115457.4,98180.305,109904.984,113224.23,152255.17,152742.17,157693.45,152472.78,174865.97,149166.28,
4969,239.23687799215617,11.610588,,,,,,,,,,,0,89266.234,79095.8,94534.71,0,0,0,0,1931.2009,0,13214.756,12814.681,11505.332,0,1505.4703,0,
5405,239.23690095261435,11.994741,,,,304,,,,,,,0,487586.16,384853.94,541797.75,0,0,0,0,0,0,4518.526,2701.923,4554.4585,0,2069.927,1960.7429,
5768,239.23691425834429,12.311267,,,,37,,,,,,,0,315683.06,350455.75,328508.8,15559.779,11655.805,0,0,13572.88,0,46406.02,41799.355,47855.547,14374.897,12195.423,12448.064,
1381,240.1959165029269,6.2254634,,,,509,,,,,,,0,0,0,0,267773.12,283308.7,257990.72,273595.62,254956.42,253471.34,378681.9,357534.78,388097.03,414200.72,361572.0,416496.03,
4076,240.23217013623662,10.585528,,,,70,,,,,,,0,0,0,0,797838.06,740852.9,824420.9,833854.06,753035.4,840754.2,848357.44,939447.25,898783.56,1175854.9,1163318.4,1145889.1,
3903,240.2322831375283,10.346126,,,,396,,,,,,,0,0,0,0,128468.016,91247.5,98328.3,153298.75,120446.555,111441.016,143375.38,138328.45,116692.04,138194.11,129855.0,71516.68,
3748,240.23232727956702,10.00186,,,,127,,,,,,,22528.23,7504.291,4112.6016,3698.5977,921855.7,962445.4,896390.75,839905.0,919511.9,842865.75,1088089.1,1107034.9,1103514.8,739410.44,780685.3,793912.7,
4550,241.14355598885814,11.167083,,,,,,,,,,,0,0,0,0,37490.96,38738.83,38085.69,37131.168,36931.805,38566.684,46526.55,55553.168,44600.33,56578.88,48483.94,52171.926,
1238,241.1911473630486,6.1080036,,,,,,,,,,,0,25585.51,21678.393,22554.895,109406.02,106599.76,109198.31,88048.24,113420.37,109646.78,168302.28,169868.42,169653.28,198321.42,189637.14,202368.34,
6891,241.19495022473404,13.043049,,,,5,,,,,,,0,12473.104,8453.229,9387.894,0,0,0,0,0,0,16199.295,13886.713,13455.883,80931.234,84161.766,64914.605,
6990,241.216097555347,13.116797,,,,84,,,,,,,0,0,0,0,46126.137,40858.24,45167.88,39538.914,51272.84,51803.938,65980.664,57593.215,76980.195,105733.68,95603.82,89895.336,
5048,241.22743787927817,11.671225,,,,159,,,,,,,0,1850.2183,0,0,258835.77,238812.1,254116.34,267820.97,248867.45,207495.48,260025.45,274268.53,272862.56,34045.195,34599.758,38553.844,
251,242.10008571408397,1.094883,,,,138,,,,,,,0,0,0,0,47160.445,126544.43,86870.945,54730.785,100788.94,227283.16,125440.15,99798.016,117133.945,62683.62,55090.805,102553.98,
327,242.10015900382027,1.7227913,,,,,,,,,,,0,0,0,0,13704.648,0,52197.07,23312.234,19314.133,17707.66,21028.852,0,15854.852,8893.965,0,16540.455,
311,242.1002886326393,1.473545,,,,,,,,,,,0,0,0,0,42275.812,45063.914,112765.98,48161.14,81636.63,53669.895,98292.18,147063.6,60146.016,29758.064,29541.205,76621.266,
270,242.1003533798756,1.2041215,,,,48,,,,,,,0,0,0,0,23994.555,27973.555,43310.6,23697.781,57208.996,59687.688,86904.06,118800.35,39590.977,31836.492,36941.133,118060.664,
905,242.1176449756954,5.68259,,,,,,,,,,,0,473037.78,486879.25,467905.78,31627.008,33838.52,7082.1665,9261.428,33141.34,8224.885,133012.12,125992.555,119709.72,296068.28,234034.22,211421.23,
1085,242.13879570932008,5.922894,,,,177,,,,,,,0,0,0,0,25650.9,46471.113,27375.715,24271.936,26487.408,25638.871,64064.082,40740.54,35693.26,52011.957,33845.57,30952.66,
847,242.13881844654682,5.60635,,,,239,,,,,,,0,0,0,0,44501.965,50202.15,46327.773,39417.906,43464.344,45373.145,50972.07,83856.75,67299.82,74038.08,117724.58,75683.26,
700,242.13882697503513,5.3481584,,,,73,,,,,,,0,0,0,0,444815.66,478974.75,443618.72,392227.06,499437.47,431767.38,657400.44,623447.6,652462.7,611195.1,583970.5,651847.2,
6115,242.24768427875244,12.528834,,,,,,,,,,,0,65042.996,62304.74,74805.9,5789.806,4532.3604,0,0,8790.108,0,34704.37,33583.94,30108.787,68505.59,85467.4,85142.95,
3918,242.2477715551626,10.367654,,,,216,,,,,,,0,170022.72,154577.64,167858.9,0,0,0,0,0,0,0,0,0,0,0,0,
6750,242.2478065888346,12.931561,,,,,,,,,,,0,186661.61,164351.86,179029.12,21625.096,27278.475,6855.866,9112.193,23172.111,5878.6533,68427.88,64222.746,52296.22,48780.906,56065.746,41353.223,
3608,242.28426479052152,9.677823,,,,191,,,,,,,0,0,0,0,129208.19,135881.44,128616.08,114839.14,131312.1,125751.72,155826.31,169916.28,154411.03,151144.22,152809.97,161638.4,
2200,243.08787375640767,7.0898576,,,,119,,,,,,,0,42845.47,43565.97,45420.457,144716.75,149495.17,159348.2,142701.34,153304.11,152162.81,187363.77,177517.16,183700.27,174627.62,162198.52,181720.55,
435,243.14164243916784,4.386423,,,,539,,,,,,,0,0,0,0,874610.25,914501.0,958833.1,881549.06,945288.75,938543.6,1098434.6,1041491.7,1024452.06,1053760.6,969469.5,1058240.0,
4039,243.15926349363542,10.543525,,,,268,,,,,,,0,0,0,0,0,0,0,0,0,0,10368.9,6339.9067,9828.959,111954.08,112082.305,107591.91,
854,243.1705100628593,5.612492,,,,239,,,,,,,0,0,0,0,27384.438,30225.758,25496.463,22831.752,27257.246,29554.582,41858.14,41371.418,40914.543,92037.6,84379.234,87882.09,
723,243.17053077406442,5.384832,,,,287,,,,,,,0,0,0,0,34191.402,37346.973,45094.01,37840.88,36458.977,37685.773,56316.496,60410.824,50964.742,82853.95,83030.06,83623.59,
800,243.17056079060785,5.5342064,,,,333,,,,,,,0,0,0,0,72134.83,76192.9,75725.54,68467.71,74094.27,77496.8,104969.04,115768.73,106503.27,161076.53,165420.55,181411.84,
443,243.18322079429197,4.4980345,,,,96,10,[2M-2H2O+2H]2+,,2,443;447,260.1863,0,0,0,0,47117.277,54001.406,34626.875,42726.242,48978.72,32260.854,37724.46,45798.99,39717.426,0,0,0,
399,244.11808489350756,3.8306563,,,,435,6,[M+H]+,,1,400,243.1108,0,71283.99,73992.36,68482.31,0,2400.8777,0,0,0,0,0,2450.8066,0,0,2474.8179,0,
4126,244.263642958255,10.641698,,,,217,,,,,,,4081.3047,23584.176,14921.828,19538.914,636397.75,647197.8,581676.8,597157.44,629038.1,591843.6,704055.0,716669.1,700444.94,701826.6,689291.5,691627.6,
4004,244.26366129154925,10.493213,,,,31,,,,,,,0,0,0,0,274698.22,262432.12,241899.58,246154.53,280419.94,251982.19,299159.88,287607.16,290487.0,277289.94,279339.5,305385.3,
4293,244.2636908542252,10.849847,,,,196,,,,,,,2717.4849,0,0,0,1055345.5,1036135.06,982087.0,1055215.0,988962.2,1001437.94,1060304.8,1026060.75,1081623.4,1018045.8,1085216.1,1065712.4,
243,245.09975611359278,1.070813,,,,225,,,,,,,0,0,0,0,33184.52,112240.69,57658.42,30372.184,70656.19,85530.66,101382.74,79520.95,104350.06,31871.812,39654.785,49362.742,
418,245.0998037357904,4.2167306,,,,388,,,,,,,0,0,0,0,28637.074,32810.887,43493.11,32170.102,38309.613,28756.973,52766.79,55932.848,50612.01,68377.56,70189.78,79476.2,
282,245.09986369819367,1.3143045,,,,,,,,,,,0,0,0,0,16585.375,16431.795,30809.424,15692.909,89268.766,24964.19,45408.4,104039.1,22747.434,21256.873,20559.746,95398.02,
47,245.11348216004652,0.78807807,,,,,,,,,,,0,28520.93,17930.86,27143.352,928299.1,981550.25,735175.44,754552.6,842401.56,706346.4,761227.0,557842.6,815237.9,465399.12,571474.25,616140.1,
191,245.113520274573,0.97265154,,,,422,,,,,,,0,0,0,0,406865.03,330135.1,183262.84,367482.66,268204.28,361118.38,235714.14,251577.55,203454.38,362485.12,402912.7,214818.97,
1424,245.12857317839664,6.2677903,,,,,,,,,,,0,0,0,0,101938.195,115815.75,65098.46,113465.34,59860.5,139372.48,120054.055,137270.06,139438.97,148722.19,106651.26,108992.86,
530,245.12868845412046,4.9085383,,,,463,,,,,,,0,0,0,0,121289.9,75436.61,80422.72,94407.305,112174.07,103863.01,129160.82,107823.305,122011.305,123372.555,147218.8,130389.61,
6616,245.13826178313775,12.842755,,,,10,,,,,,,0,499440.3,477247.1,455800.4,27381.186,24652.438,0,0,32283.275,0,8490.354,9590.97,6335.63,0,0,0,
5836,245.13836949580454,12.3417425,,,,105,,,,,,,0,108800.11,128332.06,117652.02,2672.7314,3100.4316,0,0,2770.8203,0,0,0,0,0,0,0,
5586,245.13837270139388,12.147895,,,,19,,,,,,,0,174788.3,149571.61,163358.64,7223.3247,4689.3047,0,0,6217.078,0,0,0,0,0,0,0,
7453,245.1384048217857,13.858365,,,,33,,,,,,,0,33657.984,37792.473,42563.348,0,0,0,0,0,0,0,0,0,0,0,0,
1941,245.13852911590402,6.793581,,,,,,,,,,,0,91993.12,78085.125,88361.26,2044.8352,6162.8125,6451.2666,1735.762,4395.2305,2128.4546,1449.147,0,1711.3872,0,0,0,
3284,245.13856372157167,8.956405,,,,,,,,,,,0,40448.887,41972.76,46490.29,3058.3157,4127.684,0,0,2813.1577,0,17623.814,23390.094,22829.178,75080.68,65772.086,66565.31,
2414,245.13859350654755,7.3435354,,,,,,,,,,,0,81293.91,75055.516,68190.914,13703.925,16523.883,13990.314,10222.985,14871.413,9406.197,23285.035,26967.514,24378.594,2585.227,3146.5674,1625.6626,
1188,245.18618381764634,6.0575447,,,,170,,,,,,,0,0,0,0,82202.6,59458.984,59536.703,79363.04,65644.32,79602.66,89040.82,95215.41,124217.766,202943.69,194678.17,198620.81,
1600,246.11273360358086,6.443999,,,,166,,,,,,,0,0,0,0,22586.729,24606.748,12008.027,19348.047,17043.23,8395.055,33154.414,34649.62,29033.346,69338.336,44778.7,61170.84,
1456,246.17018403060024,6.31256,,,,,,,,,,,0,2490.9392,0,0,4926.742,2148.6143,0,0,2714.733,0,14815.506,15691.158,14703.216,60735.727,87678.5,67877.66,
1909,246.1701970070498,6.760126,,,,,,,,,,,0,0,0,0,4103.089,1875.0159,0,0,4633.3916,0,17519.875,16826.088,17459.744,57194.17,69966.945,65060.94,
3758,246.2218304143573,10.025067,,,,,,,,,,,0,293748.22,296064.28,331660.53,7934.521,8416.393,0,0,10316.699,0,103701.35,102923.45,105106.805,363839.66,246899.62,336619.28,
3273,246.24295607050092,8.911959,,,,,,,,,,,5828.41,137148.55,123620.01,130129.94,1847.862,1822.3113,1891.4739,0,1875.5459,0,8228.832,6728.907,7498.5444,1884.22,2007.2036,2029.2034,
2146,247.0537100609383,7.0331984,,,,273,,,,,,,0,0,0,0,109954.24,114770.94,115859.234,106810.23,114035.5,110659.49,87527.625,82719.58,77280.72,0,0,0,
292,247.12909011229738,1.4081354,,,,,,,,,,,0,323562.0,329813.6,339627.97,21575.21,20516.254,0,0,20996.943,0,38577.582,40889.316,41113.418,96583.305,94828.22,91961.805,
4171,247.13306052592498,10.685245,,,,195,,,,,,,0,15108.172,13972.583,15829.41,73345.15,70162.086,64716.195,64002.46,63337.65,74088.48,89296.96,104590.99,97648.79,127786.96,192683.0,130704.77,
1943,247.14421509803594,6.802237,,,,,,,,,,,0,0,0,0,109994.55,78022.66,95798.51,117689.81,83571.37,86739.55,103844.766,96135.4,75919.555,117495.57,114556.52,99537.26,
579,247.14430069893368,5.0410113,,,,,,,,,,,0,0,0,0,118654.86,122830.05,125077.46,113862.92,106215.11,115938.07,135101.02,136601.44,132339.72,102679.88,105339.73,106756.17,
719,247.14430770002312,5.3767505,,,,,,,,,,,0,7665.849,4028.2637,6797.6426,154126.75,155043.36,146799.34,134914.06,147682.55,151103.11,162118.69,162746.56,165850.62,124814.19,122635.34,130024.1,
497,247.14435490399774,4.756062,,,,46,,,,,,,0,0,0,0,78072.66,78946.87,66843.11,73715.08,91334.11,75776.29,87919.66,69396.984,91835.15,79798.68,78750.94,75757.16,
667,247.1653892044247,5.2870965,,,,,,,,,,,0,0,0,0,31227.021,25744.078,32156.465,29693.994,30292.922,31724.44,44712.062,49481.125,38334.63,119516.66,110681.51,113969.67,
5432,247.16933558280328,12.025956,,,,385,,,,,,,0,6102.6714,5283.6074,2112.7385,334848.47,116047.06,121123.664,147930.03,351495.0,170531.67,164715.84,220263.77,154329.3,133357.16,575630.44,146613.97,
5259,247.16936702128868,11.90826,,,,405,,,,,,,0,18050.508,8987.205,12034.101,54757.727,368608.3,289835.03,207141.16,61938.65,214632.84,303666.5,342305.72,488218.34,110468.82,108221.53,120198.27,
5708,247.16937907096266,12.271549,,,,1,,,,,,,0,0,0,3574.7712,57780.797,50625.63,36770.35,79998.03,42444.668,35343.668,63425.133,66438.52,136146.73,67124.51,191533.06,81293.65,
6026,247.24205730748244,12.472145,,,,76,,,,,,,0,58657.305,34637.67,33294.383,2303.9448,2367.8857,1961.4998,2572.251,4046.6536,0,8223.713,9122.379,8688.667,0,0,1656.963,
7277,248.0588921230759,13.480939,,,,,,,,,,,28911.549,73736.46,23266.215,30512.176,59681.418,73137.87,15301.732,9356.712,97389.41,12739.817,87264.28,126327.24,66860.055,4986.678,4395.76,9437.765,
289,248.1131516990314,1.3693372,,,,137,,,,,,,0,0,0,0,0,10397.463,4503.6133,10495.626,8663.139,13910.59,15713.719,15589.606,14906.636,116141.35,115795.32,101662.516,
636,248.12831905578233,5.1869965,,,,298,,,,,,,0,0,0,0,91418.58,77491.28,79173.99,93654.375,80184.07,100203.83,108257.766,105648.59,118961.45,97110.016,109210.71,119088.414,
692,248.12833313985266,5.3321786,,,,73,,,,,,,0,0,0,0,111174.45,74870.44,95312.13,89567.39,75386.77,94880.32,68891.836,101383.45,108974.234,79346.04,89624.9,85360.766,
816,248.12835071846862,5.557234,,,,141,,,,,,,0,0,0,0,87263.06,128108.516,110871.79,99574.97,133638.61,83914.16,143013.48,123186.516,100981.91,139977.38,127674.85,113388.44,
869,248.1646698722366,5.666672,,,,,,,,,,,0,0,25031.572,27440.75,59160.8,47289.93,61605.902,52425.547,51643.137,51673.72,61866.168,69913.39,65572.055,78956.664,69777.875,381856.3,
950,248.16469119761325,5.7512364,,,,,,,,,,,0,0,0,7010.7065,46532.984,37495.047,0,49064.14,58859.008,35823.336,64078.816,54972.793,355211.78,0,48011.17,80108.08,
1199,248.16469835971853,6.066406,,,,,,,,,,,0,251349.42,239389.52,238864.11,50458.38,146916.75,20581.783,22790.996,53486.07,29222.025,181547.05,187910.11,187282.47,225105.11,137242.27,244722.48,
2914,248.20104565742267,8.1444025,,,,,,,,,,,0,46068.81,43112.055,59284.312,0,2109.102,0,0,1754.6931,0,13865.957,21315.688,18351.932,60498.316,51473.51,59416.46,
4105,248.23736992403704,10.613953,,,,,,,,,,,0,305406.88,295383.53,262441.5,18924.783,18276.912,0,0,22638.135,0,90205.35,71508.35,94778.51,305401.38,235936.83,303136.16,
4404,248.23748039527496,10.999317,,,,,,,,,,,0,335007.9,338224.66,376376.84,20324.852,24234.756,0,0,23697.254,2110.4858,115682.8,104699.266,129535.35,297202.9,280735.8,322979.12,
449,249.12358505280608,4.509931,,,,96,,,,,,,0,0,0,0,272038.53,281772.0,269203.53,275023.9,272708.4,282782.06,382237.28,302039.5,301190.34,327589.0,321042.47,254950.53,
405,249.12359353783756,3.9346251,,,,,,,,,,,0,0,0,0,350731.25,347421.03,347514.72,343620.97,343682.44,184515.27,196043.67,182448.47,193627.75,32682.344,0,27353.39,
3121,249.14774122325335,8.513671,,,,94,48,[M+Na]+,,2,3120;3121,226.1577,0,586225.4,540346.5,537873.8,27291.207,8314.368,13434.735,6339.242,8125.772,12743.359,32462.662,41321.797,37954.273,52154.934,12614.11,56848.527,
3276,249.1485421714191,8.91737,,,,,,,,,,,0,46614.742,73466.59,64866.492,37447.156,23654.27,37630.99,44977.97,49042.1,50827.3,59532.58,52680.11,44047.758,68732.08,26155.7,66839.89,
5573,249.1485679362649,12.134873,,,,68,,,,,,,0,0,0,2082.2058,50121.758,57412.855,66409.73,51711.965,53465.53,52397.957,76379.55,71146.97,71522.9,133652.03,144750.3,167036.84,
3938,249.14861889967352,10.387619,,,,30,,,,,,,0,0,2288.3027,0,63808.89,91706.96,65188.605,70209.98,139629.17,71309.016,87098.64,159426.56,86190.72,110634.61,77492.98,95602.71,
3491,249.14862527604905,9.419092,,,,,,,,,,,0,6859.3325,0,0,79528.93,124152.48,163291.84,134916.64,83476.46,116262.336,124825.19,177018.14,89754.734,67855.484,91421.125,101687.0,
4638,249.14865067286567,11.265917,,,,,,,,,,,0,207446.25,185579.73,158711.3,37323.445,41503.332,23819.379,28192.46,44956.605,24934.066,72396.17,59015.906,54198.9,89058.62,75854.01,84988.555,
3773,249.1486797765627,10.065375,,,,,,,,,,,0,0,2200.9685,0,74990.7,75349.72,77454.53,75824.47,75322.625,72315.21,83906.984,89157.836,459118.4,100163.984,95118.484,88772.77,
4412,249.1487187618948,11.008061,,,,269,,,,,,,0,0,2197.915,0,108231.0,111544.914,120706.58,133478.44,108068.58,116126.2,156873.2,133088.1,130257.82,115886.68,164330.84,118684.62,
3735,249.1487393076566,9.948495,,,,,,,,,,,0,32929.73,33650.887,35869.234,0,40173.836,43071.85,0,27017.387,46416.25,73157.516,64695.992,62258.83,45013.36,83145.38,65547.1,
370,249.1577151964867,3.030831,,,,493,1,[M+Na]+,,3,369;370;371,226.1683,0,0,0,0,92434.46,84206.734,90822.95,89064.56,88342.016,98249.5,104455.61,108828.35,105501.07,93042.09,95988.92,106101.62,
6529,249.1848830084796,12.786274,,,,,,,,,,,0,3448.9016,6705.8213,4171.037,19775.576,24106.8,17277.574,24624.965,11913.743,5943.843,40860.97,48000.234,49327.01,161785.2,153829.27,169949.0,
5429,249.18496937568443,12.021806,,,,385,,,,,,,0,115515.5,106366.516,121127.875,533955.5,507071.56,346128.0,423426.97,548258.75,406508.88,688401.2,658013.7,657528.3,1006464.5,641331.4,936058.0,
5070,249.1849698516436,11.70053,,,,510,,,,,,,13495.165,8690.09,13701.568,8191.681,73043.95,57898.79,143171.4,41529.273,75256.86,54365.18,78051.49,73477.77,96901.74,141577.0,384053.0,161943.7,
5681,249.1849875843614,12.219527,,,,,,,,,,,0,22890.076,17829.334,19970.906,84264.016,83472.625,78752.94,94451.73,83123.99,102184.89,132621.48,121558.664,119774.164,202450.6,260802.06,381836.1,
4519,249.18500854096644,11.139935,,,,34,,,,,,,0,20348.902,17065.773,16186.248,156745.77,83298.23,194291.8,72030.92,90171.336,65664.73,168545.84,71850.0,93228.87,107337.74,71479.42,115739.85,
4812,249.18504682371162,11.453985,,,,315,,,,,,,0,21618.17,11695.256,0,276456.75,208814.56,202496.3,257420.14,245670.9,223703.72,247881.23,261991.03,247054.97,251262.77,230399.36,231601.52,
6887,249.22124437699262,13.044206,,,,5,,,,,,,0,24456.957,24188.04,20551.68,13638.252,15867.363,8884.779,0,15682.3125,12179.631,60518.582,62996.953,63264.36,199241.45,298912.22,170165.06,
3238,250.14388298407377,8.790349,,,,58,,,,,,,0,0,0,0,114799.64,117655.56,113001.99,107287.46,121815.66,110674.88,173157.53,154269.78,159440.6,90852.59,93583.04,117056.33,
74,250.1650947195427,0.8037568,,,,51,,,,,,,0,0,0,1460.4167,339393.3,346508.9,375278.16,304823.88,417932.94,380375.47,394524.34,481737.84,477374.1,872262.8,775284.06,993035.4,
201,250.1651775008443,1.02463,,,,44,,,,,,,0,0,0,0,194575.1,155240.47,31166.754,171212.33,173318.23,55742.945,144818.83,196698.08,49350.96,438948.97,277293.12,80368.3,
735,250.1802955318969,5.4194684,,,,,,,,,,,0,0,0,0,219616.3,73047.7,88456.84,57572.348,68451.12,82585.99,37830.99,37332.04,37160.414,0,32172.188,31139.277,
1463,250.1803227044364,6.311299,,,,,,,,,,,0,0,0,0,162994.75,182729.36,163215.86,183791.3,176645.7,169245.14,253312.62,218223.14,226290.05,244427.39,230852.3,236920.08,
2151,250.18034208933818,7.033277,,,,,,,,,,,0,416387.47,478276.03,391368.8,25886.102,27686.941,8673.311,0,27527.77,5273.9014,79469.22,108913.04,78604.93,246098.4,247808.94,241993.47,
1683,250.18034541078248,6.5229645,,,,,,,,,,,0,54812.02,55221.36,52341.273,30227.031,15776.256,23999.975,20285.934,30970.773,27795.648,42935.586,38874.617,38834.047,69240.59,60074.23,79595.07,
7206,251.0467414769529,13.387527,,,,29,,,,,,,0,208806.84,248730.22,252206.64,13717.485,10590.359,0,0,15477.347,0,68877.27,66260.98,60899.79,192468.4,182157.89,170614.05,
4007,251.04692734334265,10.507836,,,,,,,,,,,0,62582.895,45988.195,48477.586,0,0,0,0,0,0,8360.402,13038.582,8062.25,16692.457,39564.81,47515.68,
377,251.10267939999812,3.2432396,,,,383,,,,,,,0,0,0,0,15122.209,0,17935.488,15949.572,16310.48,19686.81,20332.352,18917.793,20239.807,115618.875,122716.4,129712.19,
355,251.10273391225422,2.281763,,,,,,,,,,,0,0,0,0,21650.95,19517.426,20295.059,24174.496,21104.896,20080.59,0,0,22587.232,173105.28,183888.72,176273.06,
319,251.1029426586737,1.5226321,,,,381,,,,,,,0,0,0,0,127099.75,124366.34,118654.27,167472.38,180983.67,136366.16,168782.94,131094.84,176313.98,117821.38,95062.66,106505.336,
3612,251.12602745820973,9.682538,,,,191,,,,,,,0,0,0,0,294141.6,335175.22,302260.94,274135.22,253944.7,234031.11,356487.2,364958.75,351620.6,353378.1,396125.12,211581.3,
3431,251.126934673471,9.2831,,,,454,,,,,,,0,23906.293,21449.41,28044.15,262551.16,257123.69,264280.22,241202.03,256678.22,233039.89,328986.06,333004.03,308960.44,350924.78,347193.88,162710.58,
3329,251.12785427288392,9.039579,,,,262,,,,,,,0,0,0,0,95447.11,99458.33,103129.95,101665.13,122997.41,92803.32,126615.266,128983.06,122743.805,105921.03,172117.47,137046.61,
924,251.13901703392003,5.719401,,,,136,,,,,,,0,0,0,0,109537.13,106435.35,102767.79,84778.92,96389.85,52004.582,98910.53,130002.21,130359.64,104166.75,198269.83,135409.92,
706,251.13909454473347,5.3543487,,,,,,,,,,,0,0,0,0,195587.08,259186.22,54664.895,234849.28,229725.02,226607.78,298406.75,79359.78,79154.7,60861.562,60524.375,52885.1,
