row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t2_Ec_C.mzML Peak area,t2_BS_C.mzML Peak area,t1_BS_C.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_C.mzML Peak area,t1_Ec_C.mzML Peak area,Blank_B.mzML Peak area,Blank_A.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_1.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t1_Ec_2.mzML Peak area,t0_Ec_2.mzML Peak area,t1_BS_2.mzML Peak area,t3_Ec_1.mzML Peak area,t1_Ec_1.mzML Peak area,t3_Ec_3.mzML Peak area,t1_Ec_3.mzML Peak area,t2_Ec_1.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_1.mzML Peak area,t3_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t0_BS_2.mzML Peak area,t4_Ec_2.mzML Peak area,t3_BS_1.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_1.mzML Peak area,t2_Ec_3.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_C.mzML Peak area,t2_Ec_2.mzML Peak area,t3_BS_3.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_1.mzML Peak area,t4_Ec_C.mzML Peak area,t4_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t6_Ec_1.mzML Peak area,t4_Ec_1.mzML Peak area,t7_BS_1.mzML Peak area,t5_Ec_2.mzML Peak area,t4_BS_2.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_C.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_BS_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_BS_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_Ec_C.mzML Peak area,t6_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t7_BS_3.mzML Peak area,t8_Ec_C.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_C.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t9_Ec_C.mzML Peak area,t9_Ec_1.mzML Peak area,t8_Ec_1.mzML Peak area,t9_Ec_3.mzML Peak area,t8_BS_C.mzML Peak area,t9_Ec_2.mzML Peak area,t9_BS_C.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,
2663,378.2846682427136,2.9660475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27562.701,0,0,0,0,0,0,0,0,0,23108.576,16164.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2664,187.08661369883492,3.0049279,,,,,,,,,,,0,0,0,0,0,0,0,0,78497.88,82431.586,79816.43,79225.836,78790.234,79682.945,80092.484,81634.97,44044.438,72798.34,79344.77,84639.39,87173.445,79817.195,81298.45,32016.457,84486.49,83648.07,13214.67,82026.805,77109.11,77553.266,77786.98,83968.72,96247.625,81968.06,86551.09,79326.0,74136.34,16262.571,82002.59,79726.21,86228.42,82633.15,78629.66,39369.176,85303.52,74040.92,78707.78,82117.46,72772.77,76805.1,85385.07,69945.53,79742.55,82925.69,79460.32,95829.336,86315.03,91102.695,106986.266,83346.35,88687.71,90209.26,103414.56,35579.7,112032.42,39197.24,38583.016,49728.152,40113.367,44179.797,79460.88,90989.24,125432.68,158613.64,101248.17,170573.7,57314.773,165532.62,86244.87,61948.777,62036.047,110454.78,
2665,346.2583587676729,2.967926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24251.783,0,0,0,0,0,0,0,0,0,25094.93,21268.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2666,398.16357558918287,2.958738,,,,,,,,,,,0,0,0,0,0,0,0,0,3423.6353,1485.386,7200.172,5245.7915,2989.4143,3771.7976,3307.616,6743.353,1606.9524,4081.602,4171.8438,3277.1006,2269.8477,5723.17,8134.925,926.9152,3315.9863,2383.168,1031.4196,4052.7698,7514.6953,4972.865,2187.7712,2331.977,7321.531,3927.139,4713.749,6535.4077,1275.275,0,0,2416.6433,0,0,1560.0583,7823.6865,0,6408.313,3177.6685,0,5141.6553,3473.5645,0,3766.8418,2792.4534,0,4664.2725,3045.6934,3632.2722,5180.0415,4698.9316,4285.18,7316.223,3617.5498,6760.8296,2712.8906,5895.5166,6533.356,6662.6143,6887.1846,6982.3184,8060.7373,2262.0742,3368.8042,10837.4,10540.812,7226.5483,10404.159,7488.9062,10975.783,8294.1455,9686.398,7855.441,13941.086,
2667,356.1603199519546,2.9691274,,,,,,,,,,,0,0,0,0,0,0,0,0,29486.291,14600.488,12813.48,13243.522,11491.912,31793.07,32899.668,13185.183,8958.323,30161.562,16138.541,31742.709,17095.951,12293.629,13228.086,5995.9897,18979.262,18921.227,13271.928,12666.367,10539.244,9738.423,9973.13,13238.289,16110.649,15400.922,34932.38,10650.915,11742.222,12052.463,10823.301,9617.73,11143.012,16815.629,10563.823,2218.018,13798.53,9621.586,9451.904,15897.547,9828.879,9261.97,11022.14,9190.051,9265.621,10159.627,9195.289,14870.143,14271.197,6071.464,778.2951,5632.598,8099.2925,8170.759,1618.114,3844.5183,0,6084.9966,6028.066,1406.999,1534.8572,841.0235,10414.077,11863.142,0,0,2651.412,0,1561.7332,0,0,753.5515,0,2492.9683,
2668,339.14596449606233,2.9677296,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798.7715,4927.932,3608.2021,0,0,0,0,0,0,0,0,0,15025.3,12854.821,23793.188,
2669,188.16445483710726,2.9724658,,,,,,,,,,,0,0,0,0,0,0,0,0,451.02286,3965.6443,16949.215,17309.203,21523.559,2998.2393,3193.0889,16917.117,13731.956,4043.564,37239.67,3949.2375,13130.29,22385.414,22807.377,7700.3335,35848.816,20382.2,15401.587,38910.992,24109.707,34734.406,27246.496,12509.719,30187.02,28224.371,16178.319,30428.293,13901.241,12905.439,24043.014,36033.758,46293.367,43117.2,39293.723,6398.2646,44388.152,26358.05,36319.754,22215.89,36656.0,35273.547,35518.758,33636.5,36380.4,47132.69,40208.496,41237.01,34523.805,12605.757,12206.555,13047.569,12900.684,15232.775,10381.724,4502.8765,9455.583,6739.195,2116.3132,0,0,0,39385.13,49984.977,3763.8918,5151.684,11818.694,2442.4275,0,4192.9004,0,0,0,0,
2670,183.0917698465135,2.896844,,,,,,,,,,,0,0,0,0,0,0,0,0,52340.074,36288.508,12621.003,28960.914,31423.11,67995.195,74042.44,70999.08,47381.055,63076.688,30702.316,38125.0,73939.29,51227.566,71995.234,20075.484,66039.59,65056.055,69426.13,72959.8,28565.39,33977.477,48835.08,68856.16,80963.95,74139.04,69025.625,71953.484,33956.25,66455.85,63053.46,72768.28,60651.445,36310.492,67511.18,23851.115,45752.633,69903.54,72552.39,66518.24,44897.305,25128.506,63894.062,46861.43,24489.4,37427.477,72897.57,71415.86,26167.328,25856.926,61384.566,32637.047,32141.207,58965.73,31376.588,34396.723,65474.07,44648.0,62295.91,33409.996,43585.133,32909.645,74880.77,43975.977,56622.688,50199.227,25085.16,48023.617,31477.797,13764.103,39897.824,50463.047,24230.9,46229.0,
2671,453.3070684008721,2.9713445,,,,,,,,,,,0,0,0,0,0,0,0,0,419.7485,921.519,10811.423,9781.606,8933.004,0,0,9058.6875,2584.6567,0,0,1917.1747,0,9520.643,9755.965,0,0,0,26205.889,0,8828.234,9015.136,9172.669,0,9419.671,8246.875,0,8436.952,23809.518,22095.775,0,6745.466,0,0,0,0,0,8646.461,7123.7734,0,9288.332,8668.125,0,9536.352,0,10160.803,11484.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12806.546,15845.229,0,0,0,0,0,0,0,0,0,0,
2672,185.11484802885354,2.889479,,,,,,,,,,,63709.06,59457.23,46753.758,34070.664,38950.086,54808.625,5391.795,9547.007,37269.934,16126.734,32548.682,18110.541,20479.951,41298.895,14613.63,2242.4294,63605.594,18781.645,67062.0,51929.207,21448.482,47764.363,19972.71,64077.07,35279.227,62281.65,23464.678,46675.758,7890.871,31448.2,24635.898,36388.902,53268.6,15645.721,34525.168,60829.062,11148.558,13349.082,20305.844,34699.074,67684.51,75219.5,70907.516,85131.75,69475.05,63774.79,34446.973,67173.18,24941.107,17892.191,15906.703,19568.266,37743.63,71087.484,38714.41,74896.13,90733.11,84537.69,84091.02,43565.445,51104.37,87471.73,32839.31,71711.62,42979.824,84667.94,87368.41,81812.055,36534.957,35297.06,27367.967,70204.586,37308.445,41666.082,85362.51,83157.61,84736.23,22850.152,41857.086,83766.87,21076.164,76652.27,
2674,355.1551193920453,2.9853208,,,,,,,,,,,0,0,0,0,0,0,0,0,9212.876,10117.501,29058.906,30173.752,25839.059,9146.018,9560.763,30290.191,2168.1604,9047.724,5063.2476,11327.017,7271.687,27226.502,27138.62,1209.1012,4162.431,6274.7783,38617.715,6196.174,23824.447,19139.986,20444.082,6847.124,27156.805,20752.695,7582.1074,22257.988,37698.207,30958.473,6365.436,17502.145,3261.236,4201.3945,3393.4478,7214.6426,4546.7983,22244.7,15677.9795,4578.167,14903.05,18469.416,3491.139,18077.947,4931.086,13610.699,18079.338,5046.859,3374.1895,4171.237,3792.9854,3709.8152,3965.634,4819.5947,3298.452,2009.2606,3679.1858,10245.766,7743.6514,4571.954,5459.39,5482.8066,17147.21,17591.533,2812.185,1117.9636,3624.3518,2443.224,5056.782,3224.9958,7551.4067,9577.51,8502.462,12865.621,
2675,256.1077781841512,2.9826608,,,,,,,,,,,0,0,0,0,0,0,0,0,7648.4736,9133.438,6599.8413,8920.406,7010.0444,9291.355,7148.757,8981.362,4917.995,8457.995,8025.446,8574.874,9725.279,8914.893,8518.435,3164.589,11377.878,10308.183,6704.8813,9507.365,8996.912,9428.768,8754.073,10297.502,9409.396,9152.793,10130.548,7872.4404,7324.3726,7270.882,7891.242,8617.077,10637.704,9579.102,8279.083,7482.1533,9766.899,8405.911,9881.536,10272.577,8503.142,7627.4883,10358.305,7797.705,9483.909,10070.841,8895.819,11205.967,8757.691,9107.969,8266.475,8170.7114,9983.785,8795.046,9948.252,10595.841,10452.082,8827.076,9787.767,9247.804,10204.839,8667.449,6961.676,11096.96,9051.602,9300.419,9571.29,9896.414,10007.43,11464.759,10138.983,9499.403,8102.7607,14754.091,
2676,257.1627720522297,2.9492414,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.9235,0,0,0,0,4119.5283,0,3586.3323,0,0,0,5670.7173,4265.522,0,6191.335,766.0289,2143.2397,931.5382,3089.0312,2885.7031,2785.9827,688.77344,364.02063,0,0,3887.1692,3838.3667,6766.724,6095.7705,5068.5234,2394.8752,5695.1753,1498.0852,3215.0,4119.6455,3303.283,2478.8584,5923.2227,2636.953,3732.24,3722.27,1862.0022,5058.6113,3304.4622,5194.6304,15237.96,9838.162,11133.58,11388.006,14712.141,2635.4543,11792.898,3120.312,4372.1123,3228.2222,2570.1182,2610.8647,3223.5322,3312.949,11833.117,15335.195,13643.8955,16248.229,3956.4937,15912.736,3892.407,1514.4086,2173.133,3663.9097,
2677,227.15387870450795,2.9756317,,,,,,,,,,,0,0,0,0,0,0,0,0,7458.4395,7666.4336,3858.3198,5102.409,5091.422,4323.569,8732.802,3800.5159,258.1683,7579.581,11568.957,10590.234,9201.231,4540.2183,6485.034,0,13266.384,6937.036,3585.897,10021.684,994.9851,5729.7466,4178.176,13753.353,9895.949,6410.786,12219.288,5682.955,1905.3059,1883.3657,11758.972,4640.282,6752.647,15740.245,12625.499,5613.6143,9112.898,7069.8735,7907.7236,12921.677,7046.5986,7250.0767,15883.374,4175.9785,9459.456,7716.363,1917.5565,10457.765,10045.098,13062.348,12820.843,9774.115,14626.097,13525.297,14206.832,11609.164,10981.552,8567.914,7993.969,12551.324,7619.828,12061.332,6746.796,6790.5996,14080.196,11291.995,14610.623,16840.967,13147.153,14327.646,9485.912,11522.432,10839.089,26136.557,
2679,636.3390496955951,2.989145,,,,,,,,,,,0,0,0,0,0,0,0,0,35199.08,38019.4,33804.41,27770.941,32925.953,32631.855,33543.273,28735.752,16741.543,38250.895,800.55664,37077.055,21588.86,36607.207,33637.062,11684.627,3901.2542,23190.598,62944.19,594.93024,29522.053,23253.37,20807.98,22613.236,34709.78,30742.936,21993.934,23755.629,60770.457,64293.695,16066.156,21606.795,0,0,0,0,0,27690.037,10222.2,12929.764,13556.5,18315.049,3032.6685,21780.844,0,8341.986,6901.525,15062.318,0,8417.469,0,0,0,0,0,0,1730.4661,0,0,0,0,0,10081.665,10480.278,0,0,0,0,0,0,0,0,0,0,
2681,318.67304429284684,2.9876513,,,,,,,,,,,0,0,0,0,0,0,0,0,9913.381,13088.326,11898.3,9045.199,12595.917,11084.647,10134.414,10237.647,6486.8423,14195.449,0,13146.94,6831.283,12911.262,11762.511,4448.6787,0,10043.282,21368.719,0,10589.163,8736.22,8626.013,8567.356,14035.3545,10943.07,9120.748,9093.916,20986.146,23684.123,6003.702,8806.3955,0,0,0,0,0,11483.578,3333.2876,3228.58,4959.1987,7416.518,0,8094.8433,0,630.72766,0,3961.4065,0,540.16486,0,0,0,0,0,0,0,0,0,0,0,0,951.8628,1028.3143,0,0,0,0,0,0,0,0,0,0,
2682,239.12555634685214,2.9890006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13509.184,0,0,0,0,0,0,0,0,0,14389.113,12224.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2683,290.23230781826936,2.9890006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21743.182,0,0,0,0,0,0,0,0,0,17302.758,18386.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2684,396.29527388689877,2.9890006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39059.973,0,0,0,0,0,0,0,0,0,39600.7,30075.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2686,181.13352329568332,2.9862697,,,,,,,,,,,0,0,0,0,0,0,0,0,3955.15,4328.116,5621.891,4842.11,6750.6123,9475.021,4449.492,5562.1606,4484.169,4829.322,8179.323,6858.287,8369.807,7604.2236,7099.1787,3737.1917,13710.648,13161.994,4230.3296,15223.748,8463.16,17460.273,16760.76,8025.5503,10959.736,14521.567,9787.899,8903.617,3962.1267,3321.0645,17093.014,19721.225,14687.762,21464.77,10362.811,13174.308,20749.348,9578.735,22408.398,19075.38,15457.779,20569.445,30685.24,16743.102,5687.981,18115.906,18931.602,19279.057,8370.204,7648.8657,17555.613,14430.4375,13961.458,15733.18,18239.316,17466.86,14741.453,7754.6514,9723.635,21731.969,16446.717,12082.411,16297.976,21004.367,13259.58,17619.62,13122.605,21063.955,15919.016,20155.697,18693.033,23215.791,10898.414,32787.594,
2687,176.07064302942402,2.9918523,,,,,,,,,,,0,0,0,0,0,0,0,0,23112.494,28903.602,31216.5,31175.672,34412.062,24539.066,23213.033,29582.18,9808.568,22167.863,12293.635,29947.4,25601.076,33761.824,32439.227,7071.6133,12094.7295,22093.773,19264.59,13021.214,29585.441,34634.18,30893.443,24894.906,36599.86,34325.53,25487.26,34732.156,22976.387,24000.096,15813.617,34240.18,9627.344,8947.85,12450.4,27433.766,7731.983,32203.424,35282.086,11641.564,37030.035,35355.336,8204.649,32997.812,7235.181,42603.133,41547.934,9281.986,6608.7905,5027.0625,792.3165,0,0,0,1662.477,24415.512,4935.0244,31003.24,19215.78,31170.293,23681.145,25937.357,40377.625,47246.746,3138.6472,0,1694.7488,0,17258.822,754.2612,7938.575,12797.834,15589.28,28822.55,
2688,260.0489309201017,2.9935212,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.0571,0,0,0,4101.544,0,1825.1646,0,0,0,0,0,0,0,8634.797,11661.515,2785.327,12363.061,0,10334.431,0,0,0,0,
2689,289.1911369621733,2.9948692,,,,,,,,,,,0,0,0,0,0,0,0,0,9279.387,9600.661,9460.228,9304.029,8542.588,8864.833,9788.137,9599.461,4270.2197,9996.154,8195.327,9969.663,9146.361,9471.696,10044.561,1508.6335,8611.674,7615.032,4165.2,7945.263,8723.781,6569.961,7729.6406,8913.807,10840.714,9038.944,9557.253,8280.029,6124.255,4170.6357,8320.789,8682.053,7454.446,8195.515,8630.68,6164.533,8150.177,7721.2495,7943.521,8716.973,6905.4014,7152.916,8425.729,7601.332,7274.77,8461.5625,8235.067,8532.181,7120.4546,5414.187,6194.3916,5788.3477,5801.8257,5175.532,5458.905,7045.3223,8425.671,5912.6646,7248.482,6584.9756,6275.704,5644.0015,9704.749,10179.619,12607.408,8619.9795,6666.5386,8045.5464,5920.704,9246.616,5567.364,6115.5684,5478.0977,9372.534,
2690,273.13258441023834,2.9606307,,,,,,,,,,,0,0,0,0,0,0,0,0,2066.1099,2057.3313,2703.0618,1480.0596,4101.3745,2808.7563,2185.409,2453.9617,2996.9006,4471.5435,7953.0454,4447.096,6656.524,4162.007,3746.292,1559.1774,8211.114,6114.3823,0,7757.85,4677.617,4606.623,6563.7007,5903.86,7182.9126,4215.148,6050.844,5953.068,0,0,8873.336,6013.7485,8716.298,9368.22,6090.8154,4879.6934,10202.762,4656.1035,5805.849,5630.509,6406.907,2817.0312,8437.298,5592.446,5794.738,7246.785,6973.6416,10167.533,5370.99,9764.721,13757.882,9993.835,9782.258,9796.253,13480.698,6465.6943,13727.31,5630.267,9135.648,6819.3984,8817.164,7494.988,8078.6113,9220.746,13518.377,16320.449,13017.857,15263.616,9321.156,17318.344,11230.543,11947.355,9180.917,13795.917,
2691,206.12873957121178,2.9880874,,,,,,,,,,,0,0,0,0,0,0,0,0,7246.255,7483.212,7701.703,7369.6587,6983.3037,7746.5806,7922.5254,7522.6123,3639.053,6493.5205,7683.1445,8042.9453,8620.857,6699.9365,7347.948,1726.6572,9897.856,6585.1514,7606.5464,8351.325,6547.949,6404.3794,6803.646,8346.417,9243.797,7532.347,8190.1387,7127.159,6597.0127,6019.721,8010.765,6732.5703,7766.677,6462.1943,8161.2656,8519.366,8473.801,4450.7417,7217.7886,6818.9585,7786.833,6514.497,7724.962,5615.3564,6782.4253,8324.004,7625.0645,8687.947,7200.919,9714.98,14221.984,9235.065,10911.476,9577.194,12372.289,9461.314,12891.856,8574.603,11942.984,11077.244,13653.867,11071.646,6892.19,7708.1104,13191.183,14919.737,13996.1875,16387.432,13959.598,17313.535,14994.015,15386.349,11500.598,22837.604,
2692,216.1019481625948,2.9946954,,,,,,,,,,,0,0,0,0,0,0,0,0,127789.13,132641.66,126248.914,125981.695,115513.43,118878.914,132004.16,127055.625,63081.2,119925.64,108329.05,123149.06,122155.59,117466.36,119459.234,44708.23,113488.3,111196.48,127941.086,112400.63,109797.13,108226.5,106722.555,120186.71,131776.81,119907.48,120405.66,112696.0,123831.12,115959.305,109058.09,113661.11,111799.52,110316.44,107825.2,82104.48,111686.21,105660.41,109843.5,106901.875,104173.45,104514.1,111765.51,100697.42,86129.78,110852.38,105926.01,118780.19,89370.164,84170.54,85038.65,77925.49,82081.51,79923.85,87456.01,92123.92,112869.516,87219.92,91257.57,91311.52,91445.96,80777.15,110200.85,123235.836,183892.78,119493.19,83589.695,111538.83,91256.33,119576.6,87491.75,91682.91,81898.02,131527.42,
2693,238.0837967927591,2.99441,,,,,,,,,,,0,0,0,0,0,0,0,0,8238.802,7328.906,10911.208,9602.214,12104.284,11650.208,9242.8,11978.0625,8192.998,11136.052,16031.789,12847.659,15429.766,15125.853,13808.494,4827.154,18711.184,17971.547,6721.8135,18188.414,15116.402,17323.22,15875.26,15265.526,20013.639,17697.473,15159.877,15995.913,6998.0815,4392.8096,19578.293,18470.766,20819.209,19407.041,16680.283,13731.98,19472.367,17116.42,17946.646,18428.832,19427.766,18832.941,19549.27,17506.113,17401.748,19860.805,20847.723,24106.684,13533.476,13904.435,16380.903,15578.918,15170.364,14496.541,16029.594,15188.737,21507.895,14489.9375,13820.095,15197.54,15286.402,13199.349,19893.582,26032.633,41393.754,25882.932,14791.25,22631.361,16700.479,23566.273,16564.207,18051.7,16202.42,25182.812,
2694,160.07571931795368,2.9948204,,,,,,,,,,,0,0,0,0,0,0,0,0,69853.54,73367.14,79746.1,79583.09,78721.055,73121.45,69771.14,82225.05,40077.71,70407.305,71497.234,77590.48,80598.45,87135.99,81860.71,29769.818,78267.266,76051.5,78535.164,76066.76,77588.516,79689.85,76727.27,75437.62,99279.52,82195.05,79204.82,80648.836,80360.016,72999.914,74233.11,82090.07,78013.664,76852.95,71703.98,74489.53,77585.76,77377.14,77243.055,74246.01,77200.19,76195.25,77790.61,72951.24,73051.69,81252.03,81101.59,89490.84,73823.44,75857.33,88128.92,77038.72,79249.91,77442.01,86048.0,85214.875,90228.52,79678.11,84043.64,86582.82,82721.88,81530.52,80761.164,93464.12,92090.23,99353.89,83096.375,98085.02,87504.26,101016.65,88186.94,102929.11,86421.016,142725.39,
2695,390.2845928662877,2.9950192,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40393.69,0,0,0,0,0,0,0,0,0,35989.742,34453.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2696,239.08833652509117,2.9780362,,,,,,,,,,,0,1265.1678,0,0,0,535.08496,0,0,0,0,773.99414,0,1834.9336,3012.0725,0,676.54364,19870.104,941.6536,10537.124,4336.662,6145.2607,6104.0415,1136.3611,2716.8374,24271.654,7788.41,0,39868.504,2311.4832,9819.846,10226.564,2228.7322,6547.9683,7798.225,7688.118,7381.8623,0,0,12891.369,24254.355,28418.488,14279.99,28086.486,18380.031,24653.316,20274.307,11072.565,27629.629,24999.906,24295.523,11437.039,12508.83,13368.121,11281.0625,24082.705,29608.307,20187.186,46806.63,49432.906,19365.12,21021.742,30869.342,25873.605,36845.043,40251.062,28317.06,26096.434,39991.688,15571.681,34751.758,26872.719,26998.676,55444.887,54070.64,40413.55,21324.002,12767.705,16742.207,11629.764,45400.55,12706.348,12955.491,
2698,413.16375693672836,2.9971535,,,,,,,,,,,0,0,0,0,0,0,0,0,5785.15,7333.324,8966.544,10381.742,12594.21,5684.9663,6053.0327,10486.973,6002.0635,5351.444,10587.519,6434.6924,8244.544,11699.091,13423.753,3948.14,10391.898,7185.955,7361.7153,11898.409,12960.454,12310.829,14140.037,7305.348,17921.455,12989.058,7744.8374,13395.131,8853.901,7252.606,7613.823,13685.771,10967.613,10707.204,11470.35,14233.0625,10806.432,14547.535,14150.679,6663.2715,12787.931,13585.278,11850.202,12231.57,9040.758,14208.322,14303.2,8221.629,9784.997,6481.876,8637.01,10052.612,11844.83,10037.412,10227.091,15550.955,1215.5366,16274.892,16743.758,13723.093,13934.387,11286.943,15226.159,16692.988,0,6333.9473,10452.065,5165.372,13005.621,5490.425,8418.013,10866.9,8958.708,16289.432,
2699,217.10661977912835,2.9900987,,,,,,,,,,,34952.37,42194.23,35263.832,8334.142,28780.348,40023.29,9933.688,64252.402,50592.547,54950.043,43781.0,46075.004,18541.986,64580.4,39228.363,24229.96,27966.637,42648.96,57299.152,83498.96,43094.367,57803.55,20404.436,39858.97,58722.605,73762.82,42397.68,55372.234,57577.652,75223.945,64983.367,57544.96,46945.547,41608.52,41838.516,37878.047,29935.664,40953.51,54908.242,63713.023,43000.46,58167.35,52539.37,46391.18,65889.31,70078.14,75592.0,44846.44,43993.89,74529.18,48955.477,51903.734,59968.78,38097.45,36990.555,36502.812,52182.703,41655.6,59514.4,31673.518,93037.32,76979.09,58214.3,84584.84,121785.414,83592.83,74434.15,51128.926,40330.61,98298.79,38373.492,39212.617,142353.25,56931.234,42389.62,58826.695,34165.32,41654.13,58659.984,55029.293,87699.28,53248.543,
2700,379.7077378423913,2.9978096,,,,,,,,,,,0,0,0,0,0,0,0,0,2686.4343,17841.479,10591.465,0,0,0,0,0,736.1069,37667.953,0,0,0,0,0,2106.5537,17614.969,14848.605,0,0,0,0,0,891.32874,22166.19,0,0,0,0,0,8980.617,0,0,0,0,0,0,2112.5723,0,0,8098.8965,0,63240.28,856.18176,10390.003,0,0,51626.47,0,93696.27,0,0,5960.1934,0,0,0,0,0,0,0,0,0,0,998.90424,4745.9673,0,0,0,0,0,0,0,0,0,
2701,273.1960976845194,2.9998229,,,,,,,,,,,0,0,0,0,0,0,0,0,32439.852,33881.91,15142.273,16282.972,19301.785,30784.0,33613.973,16325.763,19688.62,31429.428,44095.85,32494.965,39891.953,17382.057,18117.494,13958.786,46523.418,40973.336,9698.952,45747.242,17973.553,21951.934,20789.553,38972.04,23534.482,22928.139,41895.69,18173.852,13554.246,12375.719,40638.133,22702.104,48553.645,49309.62,38676.094,21806.809,49391.94,20853.562,26451.91,44411.22,21856.834,24859.75,47080.37,21020.213,37598.67,23942.39,20391.867,56245.082,39549.37,42107.59,48169.91,41200.957,41946.586,43347.023,46950.17,22577.082,50934.875,23240.373,24987.422,26114.193,24185.553,23556.143,22184.729,22955.24,46068.41,49922.094,47036.203,50194.17,28616.205,51386.305,40483.45,32778.883,31627.271,60962.137,
2702,299.1600560599541,3.0017407,,,,,,,,,,,0,0,0,0,0,0,0,0,25649.533,28705.27,19656.338,18703.613,23623.203,30328.654,29310.463,20054.479,17000.568,26505.342,28930.174,30642.938,29729.191,23870.777,24317.484,8502.504,32879.89,31104.742,1142.1257,30707.65,23911.31,26483.562,24418.12,31729.357,26546.568,32000.984,32262.086,25265.25,4402.2334,2671.54,29542.8,31401.535,31390.355,32361.494,30935.771,17148.361,31384.771,24714.82,29941.998,27959.926,26779.734,26697.395,31870.994,25715.621,29205.639,32315.318,27516.117,28148.979,30624.115,2741.4338,920.8883,4851.875,5111.752,7524.8403,0,18148.219,0,17930.455,21772.38,12630.708,11769.843,12872.803,28851.285,31737.662,0,0,0,0,9308.861,0,829.354,2304.8167,1079.458,8375.056,
